tick,second_in_day,day,ticker,position,position_change,unrealized_pnl,realized_pnl
1,1,1,SPNG,0,0,0.00,0.00
1,1,1,SMMR,0,0,0.00,0.00
1,1,1,ATMN,0,0,0.00,0.00
1,1,1,WNTR,0,0,0.00,0.00
2,2,1,SPNG,0,0,0.00,0.00
2,2,1,SMMR,0,0,0.00,0.00
2,2,1,ATMN,0,0,0.00,0.00
2,2,1,WNTR,0,0,0.00,0.00
3,3,1,SPNG,0,0,0.00,0.00
3,3,1,SMMR,0,0,0.00,0.00
3,3,1,ATMN,0,0,0.00,0.00
3,3,1,WNTR,0,0,0.00,0.00
4,4,1,SPNG,0,0,0.00,0.00
4,4,1,SMMR,0,0,0.00,0.00
4,4,1,ATMN,0,0,0.00,0.00
4,4,1,WNTR,0,0,0.00,0.00
5,5,1,SPNG,0,0,0.00,0.00
5,5,1,SMMR,0,0,0.00,0.00
5,5,1,ATMN,0,0,0.00,0.00
5,5,1,WNTR,0,0,0.00,0.00
6,6,1,SPNG,0,0,0.00,0.00
6,6,1,SMMR,3600.0,3600.0,148.50,18.00
6,6,1,ATMN,0,0,0.00,0.00
6,6,1,WNTR,-8000.0,-8000.0,-260.00,200.00
7,7,1,SPNG,0,0,0.00,0.00
7,7,1,SMMR,4500.0,900.0,-364.50,36.00
7,7,1,ATMN,1500.0,1500.0,-30.00,22.50
7,7,1,WNTR,-10000.0,-2000.0,-1560.00,250.00
8,8,1,SPNG,1600.0,1600.0,-88.00,16.00
8,8,1,SMMR,7322.0,2822.0,-218.06,-20.44
8,8,1,ATMN,-900.0,-2400.0,-36.00,178.50
8,8,1,WNTR,250.0,10250.0,-5.00,-92.75
9,9,1,SPNG,1600.0,0.0,-88.00,16.00
9,9,1,SMMR,7322.0,0.0,294.48,-20.44
9,9,1,ATMN,-3607.0,-2707.0,-54.07,124.36
9,9,1,WNTR,250.0,0.0,-10.00,-92.75
10,10,1,SPNG,3600.0,2000.0,-724.00,36.00
10,10,1,SMMR,1615.0,-5707.0,32.65,594.31
10,10,1,ATMN,-3607.0,0.0,-90.14,124.36
10,10,1,WNTR,250.0,0.0,-5.00,272.25
11,11,1,SPNG,1281.0,-2319.0,-14.23,0.89
11,11,1,SMMR,1615.0,0.0,48.80,594.31
11,11,1,ATMN,-3607.0,0.0,-90.14,124.36
11,11,1,WNTR,250.0,0.0,2.50,272.25
12,12,1,SPNG,1344.0,63.0,154.46,169.38
12,12,1,SMMR,4865.0,3250.0,-121.42,659.31
12,12,1,ATMN,319.0,3926.0,0.00,341.42
12,12,1,WNTR,-750.0,-1000.0,-22.50,319.75
13,13,1,SPNG,2149.0,805.0,-514.53,177.43
13,13,1,SMMR,801.0,-4064.0,-3.97,994.76
13,13,1,ATMN,3319.0,3000.0,-228.42,386.42
13,13,1,WNTR,-5750.0,-5000.0,-322.50,444.75
14,14,1,SPNG,2954.0,805.0,-538.68,161.33
14,14,1,SMMR,4863.0,4062.0,-328.03,1076.00
14,14,1,ATMN,319.0,-3000.0,32.28,743.95
14,14,1,WNTR,-7387.0,-1637.0,-281.37,412.01
15,15,1,SPNG,1659.0,-1295.0,-219.58,15.83
15,15,1,SMMR,4863.0,0.0,-328.03,1076.00
15,15,1,ATMN,2676.0,2357.0,-368.46,779.31
15,15,1,WNTR,-87.0,7300.0,-3.31,783.65
16,16,1,SPNG,1659.0,0.0,-219.58,15.83
16,16,1,SMMR,4863.0,0.0,-84.88,1076.00
16,16,1,ATMN,4031.0,1355.0,-248.55,799.63
16,16,1,WNTR,4913.0,5000.0,-43.26,908.82
17,17,1,SPNG,1659.0,0.0,-219.58,15.83
17,17,1,SMMR,7412.0,2549.0,-436.36,1126.98
17,17,1,ATMN,5386.0,1355.0,-334.59,819.96
17,17,1,WNTR,4913.0,0.0,-190.65,908.82
18,18,1,SPNG,-671.0,-2330.0,-204.84,-44.56
18,18,1,SMMR,245.0,-7167.0,-14.42,1321.38
18,18,1,ATMN,2147.0,-3239.0,-49.07,1323.66
18,18,1,WNTR,8438.0,3525.0,-1002.73,996.95
19,19,1,SPNG,1079.0,1750.0,-233.29,-171.51
19,19,1,SMMR,245.0,0.0,-14.42,1321.38
19,19,1,ATMN,2147.0,0.0,79.75,1323.66
19,19,1,WNTR,64.0,-8374.0,-7.61,621.50
20,20,1,SPNG,2679.0,1600.0,-391.24,-155.51
20,20,1,SMMR,-4255.0,-4500.0,-557.25,1406.76
20,20,1,ATMN,2147.0,0.0,101.22,1323.66
20,20,1,WNTR,2564.0,2500.0,-53.77,571.50
21,21,1,SPNG,2679.0,0.0,-391.24,-155.51
21,21,1,SMMR,-4255.0,0.0,-429.60,1406.76
21,21,1,ATMN,6023.0,3876.0,-303.89,1336.58
21,21,1,WNTR,2564.0,0.0,50.32,802.47
22,22,1,SPNG,4276.0,1597.0,-1225.00,-139.54
22,22,1,SMMR,5776.0,10031.0,-298.32,1450.15
22,22,1,ATMN,6023.0,0.0,-303.89,1336.58
22,22,1,WNTR,2564.0,0.0,50.32,802.47
23,23,1,SPNG,3009.0,-1267.0,-139.87,-223.77
23,23,1,SMMR,1984.0,-3792.0,-89.73,1807.22
23,23,1,ATMN,6023.0,0.0,-484.58,1336.58
23,23,1,WNTR,5948.0,3384.0,-102.74,887.07
24,24,1,SPNG,2249.0,-760.0,-104.54,-274.30
24,24,1,SMMR,669.0,-1315.0,-3.50,1945.00
24,24,1,ATMN,1476.0,-4547.0,-74.47,1507.27
24,24,1,WNTR,9162.0,3214.0,-731.22,851.73
25,25,1,SPNG,1742.0,-507.0,250.01,-287.73
25,25,1,SMMR,4632.0,3963.0,21.48,2024.26
25,25,1,ATMN,3313.0,1837.0,-667.20,1470.53
25,25,1,WNTR,9162.0,0.0,-731.22,851.73
26,26,1,SPNG,3289.0,1547.0,-313.06,-272.26
26,26,1,SMMR,-1534.0,-6166.0,-24.37,2447.13
26,26,1,ATMN,4493.0,1180.0,-1319.37,1488.23
26,26,1,WNTR,1819.0,-7343.0,-145.17,764.85
27,27,1,SPNG,3289.0,0.0,-345.95,-272.26
27,27,1,SMMR,1713.0,3247.0,51.93,2671.78
27,27,1,ATMN,5673.0,1180.0,-1449.17,1464.63
27,27,1,WNTR,4046.0,2227.0,-189.71,820.52
28,28,1,SPNG,2679.0,-610.0,-293.37,-89.49
28,28,1,SMMR,4239.0,2526.0,196.23,2722.30
28,28,1,ATMN,7196.0,1523.0,-574.24,1487.47
28,28,1,WNTR,1183.0,-2863.0,-55.47,901.00
29,29,1,SPNG,554.0,-2125.0,-16.35,92.19
29,29,1,SMMR,4239.0,0.0,196.23,2722.30
29,29,1,ATMN,7577.0,381.0,335.00,1493.19
29,29,1,WNTR,-3035.0,-4218.0,-25.00,1033.80
30,30,1,SPNG,554.0,0.0,-16.35,92.19
30,30,1,SMMR,7593.0,3354.0,-848.80,2789.38
30,30,1,ATMN,7577.0,0.0,335.00,1493.19
30,30,1,WNTR,965.0,4000.0,-9.65,1265.89
31,31,1,SPNG,554.0,0.0,1.84,358.14
31,31,1,SMMR,-4218.0,-11811.0,-167.50,3594.07
31,31,1,ATMN,9114.0,1537.0,-2408.91,1516.24
31,31,1,WNTR,965.0,0.0,9.65,1265.89
32,32,1,SPNG,554.0,0.0,51.70,358.14
32,32,1,SMMR,-4218.0,0.0,169.94,3594.07
32,32,1,ATMN,4167.0,-4947.0,-267.98,777.58
32,32,1,WNTR,965.0,0.0,9.65,1265.89
33,33,1,SPNG,1554.0,1000.0,5.08,368.14
33,33,1,SMMR,-4218.0,0.0,169.94,3594.07
33,33,1,ATMN,4167.0,0.0,-101.30,777.58
33,33,1,WNTR,3465.0,2500.0,9.65,1328.39
34,34,1,SPNG,1554.0,0.0,5.08,368.14
34,34,1,SMMR,-4218.0,0.0,169.94,3594.07
34,34,1,ATMN,6362.0,2195.0,-687.03,810.51
34,34,1,WNTR,-6535.0,-10000.0,70.00,1657.35
35,35,1,SPNG,1554.0,0.0,5.08,368.14
35,35,1,SMMR,-6906.0,-2688.0,286.04,3647.83
35,35,1,ATMN,6362.0,0.0,-687.03,810.51
35,35,1,WNTR,1385.0,7920.0,13.85,2083.78
36,36,1,SPNG,654.0,-900.0,2.14,434.08
36,36,1,SMMR,-6906.0,0.0,286.04,3647.83
36,36,1,ATMN,7248.0,886.0,-814.27,823.80
36,36,1,WNTR,-6615.0,-8000.0,-270.75,2325.34
37,37,1,SPNG,-2446.0,-3100.0,-322.72,468.62
37,37,1,SMMR,-1318.0,5588.0,54.59,4312.34
37,37,1,ATMN,4930.0,-2318.0,-208.75,760.41
37,37,1,WNTR,-6615.0,0.0,-270.75,2325.34
38,38,1,SPNG,-1446.0,1000.0,-190.78,756.68
38,38,1,SMMR,-1318.0,0.0,54.59,4312.34
38,38,1,ATMN,2613.0,-2317.0,-110.64,803.65
38,38,1,WNTR,3851.0,10466.0,-46.44,2842.24
39,39,1,SPNG,0,1446.0,0.00,667.12
39,39,1,SMMR,-3952.0,-2634.0,-272.12,4365.02
39,39,1,ATMN,2613.0,0.0,-162.90,803.65
39,39,1,WNTR,-1206.0,-5057.0,0.00,2999.25
40,40,1,SPNG,0,0,0.00,667.12
40,40,1,SMMR,0,3952.0,0.00,4369.54
40,40,1,ATMN,3498.0,885.0,-1123.80,816.92
40,40,1,WNTR,0,1206.0,0.00,3065.58
41,41,1,SPNG,600.0,600.0,126.00,673.12
41,41,1,SMMR,0,0,0.00,4369.54
41,41,1,ATMN,-5226.0,-8724.0,-156.78,348.68
41,41,1,WNTR,0,0,0.00,3065.58
42,42,1,SPNG,0,-600.0,0.00,787.12
42,42,1,SMMR,1318.0,1318.0,92.26,4395.90
42,42,1,ATMN,-226.0,5000.0,29.38,623.68
42,42,1,WNTR,0,0,0.00,3065.58
43,43,1,SPNG,0,0,0.00,787.12
43,43,1,SMMR,1318.0,0.0,-52.72,4395.90
43,43,1,ATMN,-226.0,0.0,36.16,623.68
43,43,1,WNTR,0,0,0.00,3065.58
44,44,1,SPNG,0,0,0.00,787.12
44,44,1,SMMR,1318.0,0.0,-52.72,4395.90
44,44,1,ATMN,-226.0,0.0,4.52,623.68
44,44,1,WNTR,0,0,0.00,3065.58
45,45,1,SPNG,0,0,0.00,787.12
45,45,1,SMMR,1318.0,0.0,-52.72,4395.90
45,45,1,ATMN,-226.0,0.0,4.52,623.68
45,45,1,WNTR,0,0,0.00,3065.58
46,46,1,SPNG,0,0,0.00,787.12
46,46,1,SMMR,1318.0,0.0,-79.08,4395.90
46,46,1,ATMN,-226.0,0.0,4.52,623.68
46,46,1,WNTR,0,0,0.00,3065.58
47,47,1,SPNG,0,0,0.00,787.12
47,47,1,SMMR,1318.0,0.0,-131.80,4395.90
47,47,1,ATMN,-226.0,0.0,0.00,623.68
47,47,1,WNTR,0,0,0.00,3065.58
48,48,1,SPNG,0,0,0.00,787.12
48,48,1,SMMR,1318.0,0.0,-144.98,4395.90
48,48,1,ATMN,-226.0,0.0,22.60,623.68
48,48,1,WNTR,0,0,0.00,3065.58
49,49,1,SPNG,0,0,0.00,787.12
49,49,1,SMMR,1318.0,0.0,52.72,4395.90
49,49,1,ATMN,-226.0,0.0,47.46,623.68
49,49,1,WNTR,0,0,0.00,3065.58
50,50,1,SPNG,0,0,0.00,787.12
50,50,1,SMMR,1318.0,0.0,52.72,4395.90
50,50,1,ATMN,-226.0,0.0,22.60,623.68
50,50,1,WNTR,0,0,0.00,3065.58
51,51,1,SPNG,0,0,0.00,787.12
51,51,1,SMMR,1318.0,0.0,-144.98,4395.90
51,51,1,ATMN,-226.0,0.0,18.08,623.68
51,51,1,WNTR,0,0,0.00,3065.58
52,52,1,SPNG,0,0,0.00,787.12
52,52,1,SMMR,1318.0,0.0,-144.98,4395.90
52,52,1,ATMN,-226.0,0.0,0.00,623.68
52,52,1,WNTR,0,0,0.00,3065.58
53,53,1,SPNG,0,0,0.00,787.12
53,53,1,SMMR,1318.0,0.0,-171.34,4395.90
53,53,1,ATMN,-226.0,0.0,15.82,623.68
53,53,1,WNTR,0,0,0.00,3065.58
54,54,1,SPNG,0,0,0.00,787.12
54,54,1,SMMR,1318.0,0.0,-171.34,4395.90
54,54,1,ATMN,-226.0,0.0,15.82,623.68
54,54,1,WNTR,0,0,0.00,3065.58
55,55,1,SPNG,0,0,0.00,787.12
55,55,1,SMMR,1318.0,0.0,-144.98,4395.90
55,55,1,ATMN,-226.0,0.0,20.34,623.68
55,55,1,WNTR,0,0,0.00,3065.58
56,56,1,SPNG,0,0,0.00,787.12
56,56,1,SMMR,1318.0,0.0,-52.72,4395.90
56,56,1,ATMN,-226.0,0.0,13.56,623.68
56,56,1,WNTR,0,0,0.00,3065.58
57,57,1,SPNG,0,0,0.00,787.12
57,57,1,SMMR,1318.0,0.0,39.54,4395.90
57,57,1,ATMN,-226.0,0.0,0.00,623.68
57,57,1,WNTR,0,0,0.00,3065.58
58,58,1,SPNG,0,0,0.00,787.12
58,58,1,SMMR,1318.0,0.0,-52.72,4395.90
58,58,1,ATMN,-226.0,0.0,0.00,623.68
58,58,1,WNTR,0,0,0.00,3065.58
59,59,1,SPNG,0,0,0.00,787.12
59,59,1,SMMR,1318.0,0.0,-52.72,4395.90
59,59,1,ATMN,-226.0,0.0,0.00,623.68
59,59,1,WNTR,0,0,0.00,3065.58
60,0,2,SPNG,0,0,0.00,787.12
60,0,2,SMMR,1318.0,0.0,276.78,4395.90
60,0,2,ATMN,-226.0,0.0,-137.86,623.68
60,0,2,WNTR,0,0,0.00,3065.58
61,1,2,SPNG,0,0,0.00,787.12
61,1,2,SMMR,1318.0,0.0,276.78,4395.90
61,1,2,ATMN,-226.0,0.0,-137.86,623.68
61,1,2,WNTR,0,0,0.00,3065.58
62,2,2,SPNG,0,0,0.00,787.12
62,2,2,SMMR,1318.0,0.0,276.78,4395.90
